ISO,country_name,Continent,Groups,E,S_BCE,S_ALL,NetCO2_BCE,NetCO2_ALL,Delta_NetCO2,cBCW,Total BCW,Coverage_BCE,Coverage_ALL,Delta_Coverage,Debt (2015 US$),Debt_to_GDP,Relief_BCE,Relief_ALL,Delta_Relief,Quadrant_BCE,Quadrant_ALL,switch_sink_status,switch_quadrant
MRT,Mauritania,Africa,LDCs,4412598.0,635762.53125,15302429.197916666,-3776835.46875,10889831.197916666,14666666.666666666,356130656.0,8563200000.0,0.14423090912195094,3.468047752095485,3.323816842973534,3475685433.226,0.4389948530835978,0.10235548494948317,2.463636160467566,2.361280675518083,Sink + high debt stress,Source + high debt stress,True,True
FJI,Fiji,Oceania,SIDS,1146151.0,1723734.8333333333,12119237.166666666,577583.8333333333,10973086.166666666,10395502.333333332,964491520.0,6781533184.0,1.5038340745706729,10.573758782172547,9.069924707601874,2527499695.4290004,0.4736367284687187,0.3816242826274988,2.6831245156065795,2.301500232979081,Source + high debt stress,Source + high debt stress,False,False
SLE,Sierra Leone,Africa,LDCs,1231506.0,4562828.416666666,11896161.75,3331322.416666666,10664655.75,7333333.333333334,2552561664.0,6656096256.0,3.7041030071785377,9.658871911162342,5.954768903983804,1798351452.9209998,0.3222832989524481,1.4197642043520582,3.7015953876632497,2.2818311833111915,Source + low debt stress,Source + low debt stress,False,False
PNG,Papua New Guinea,Oceania,SIDS,8322015.0,10453354.083333332,55173263.75,2131339.083333332,46851248.75,44719909.66666667,5845473280.0,30869520384.0,1.2552624298194015,6.628949840068277,5.373687410248875,11567070522.191,0.4510225339640634,0.5056953181698245,2.6690821858802813,2.163386867710457,Source + high debt stress,Source + high debt stress,False,False
WSM,Samoa,Oceania,SIDS,256830.0,789962.5364583333,1787504.8697916665,533132.5364583333,1530674.8697916665,997542.3333333333,442523200.0,1000720896.0,3.0791697925360357,6.963227134131715,3.8840573415956796,326533634.702,0.3785506811043376,1.3537398952580921,3.0632043211238207,1.7094644258657286,Source + low debt stress,Source + low debt stress,False,False
ECU,Ecuador,Americas,Developing economies,43172870.0,995904.0208333333,129133833.35416666,-42176965.979166664,85960963.35416666,128137929.33333331,554506368.0,72257019904.0,0.02295297390382313,2.9909728506932862,2.968019876789463,45725533038.4675,0.40767179603074055,0.012187520628037454,1.5802941095313032,1.5681065889032657,Sink + high debt stress,Source + high debt stress,True,True
GAB,Gabon,Africa,Developing economies,5410930.0,1184711.1145833333,15851377.78125,-4226218.885416667,10440447.78125,14666666.666666668,659631616.0,8866701312.0,0.21785768911449457,2.928420971715184,2.710563282600689,5729015342.809,0.35332114717159085,0.11571485952134869,1.548259259661187,1.4325444001398384,Sink + low debt stress,Source + low debt stress,True,True
PER,Peru,Americas,Developing economies,55863636.0,210933.09244791666,166231843.0924479,-55652702.907552086,110368207.0924479,166020910.0,117929912.0,93018734592.0,0.0037725770664786334,2.975668674073478,2.9718960970069994,68001012912.709,0.30662131026208883,0.0017357452797243742,1.3679036022232702,1.3661678569435458,Sink + low debt stress,Source + low debt stress,True,True
MDG,Madagascar,Africa,LDCs,4476379.0,6533474.291666666,17533474.291666664,2057095.291666666,13057095.291666664,10999999.999999998,3653585152.0,9808887808.0,1.458598387427974,3.915942107269302,2.457343719841328,4871508029.0515,0.3485840369324484,0.7504770550934877,2.014008101133998,1.2635310460405105,Source + low debt stress,Source + low debt stress,False,False
DZA,Algeria,Africa,Developing economies,178132770.0,32472.791341145832,11032472.791341146,-178100297.20865884,-167100297.20865884,11000000.0,18190912.0,6173492736.0,0.00018249627179853069,0.061934190451545856,0.061751694179747324,5523025799.7245,0.025671300900297685,0.0032900250516045377,1.1177699965283314,1.1144799714767268,Sink + low debt stress,Sink + low debt stress,False,False
MMR,Myanmar,Asia,LDCs,30233224.0,5966908.291666666,22644796.625,-24266315.708333336,-7588427.375,16677888.333333336,3330302464.0,12662796288.0,0.19685323763913345,0.7484943105929255,0.551641072953792,9182387250.4675,0.14395924880014702,0.36362221962336866,1.3799694597622714,1.0163472401389027,Sink + low debt stress,Sink + low debt stress,False,False
MUS,Republic of Mauritius,Africa,SIDS,4138937.0,108438.38671875,25775105.053385414,-4030498.61328125,21636168.053385414,25666666.666666664,60736856.0,14423107584.0,0.026224477040667764,6.227494779968345,6.201270302927678,14535515568.1795,1.0183768292590765,0.004174546106593271,0.9922626820953775,0.9880881359887842,Sink + high debt stress,Source + high debt stress,True,True
CRI,Costa Rica,Americas,Developing economies,8279033.5,250129.8880208333,42564269.888020836,-8028903.611979167,34285236.388020836,42314140.0,139269040.0,23817115648.0,0.03006202884321961,5.141062346466042,5.111000317622823,29463964312.3475,0.4030351906299914,0.0047504096639452405,0.808370885281756,0.8036204756178108,Sink + high debt stress,Source + high debt stress,True,True
VCT,Saint Vincent and the Grenadines,Caribbean,SIDS,237178.0,221.1592191060384,663352.4925524393,-236956.84078089395,426174.49255243933,663131.3333333333,123138.53125,371193504.0,0.0009278182520949232,2.796850868482889,2.7959230502307943,474524031.5805,0.4989798428948826,0.0002607975403726258,0.782245023097042,0.7819842255566694,Sink + high debt stress,Source + high debt stress,True,True
AGO,Angola,Africa,LDCs,20780540.0,666197.5260416666,44666197.526041664,-20114342.473958332,23885657.526041664,44000000.0,372548032.0,24993755136.0,0.03203825028434891,2.149403872284847,2.117365622000498,43058970650.1525,0.5029630108878967,0.00865757030386155,0.58045959369667,0.5718020233928085,Sink + high debt stress,Source + high debt stress,True,True
