country,16.7%,median,83.3%
AFG,0.2098435426750575,1.3996811124961503,3.3160638169029206
AGO,-7.942651389777203,1.7809264828646658,2.716581149459604
ALB,-0.1549601823818763,0.1199028868447855,0.2038417475324544
ARE,-17.59490427862178,2.9557794120934027,5.28428205874291
ARG,-4.354172397850617,3.3252627867775435,6.256226393232252
ARM,-0.1376048094367081,0.0966905700660846,0.1603778210965868
AUS,-5.979102701327995,4.590102274237951,8.85190509745917
AUT,-1.660615572364232,1.0701888205221246,2.0632808894655885
AZE,-0.524878271729775,0.388126866573607,0.6566591581002497
BDI,0.0703468019638932,0.5527857599645827,0.8013813740847331
BEL,-1.5187364108473878,1.324366278536468,2.4725069745843413
BEN,-1.246255199689585,0.7869195735344734,1.1136038572658196
BFA,-5.2784154225759385,1.2307632531418735,2.0270978188205344
BGD,-16.684349890027022,6.73210305520626,11.908625131742236
BGR,-0.5804116950917191,0.4746999861789306,0.8255394736738394
BHS,-0.1256602670735109,0.0359529314562145,0.0767922246989216
BIH,-0.1790443637606908,0.1450512708339711,0.2573966960150209
BLR,-1.31748836832879,0.638627987362391,1.1572072583101205
BLZ,-0.0973866930279958,0.0200654913968718,0.0308690913019501
BOL,-2.3978130061937697,0.980281651901492,1.5610761239716344
BRA,-40.23621161123432,13.197496854381791,22.956228944133656
BRN,-0.4112626831154571,0.0858901932845815,0.1688511857105063
BTN,-0.1929158571413615,0.1290382235108311,0.1908697181296599
BWA,-0.8590259601996376,0.2278632873958518,0.340254296041122
CAF,-0.0126950281916362,0.2004437787011422,0.3095857395020843
CAN,-14.825463003017612,6.492919099126759,11.249780151894493
CHE,-1.989691924906608,1.2456456825855249,2.3336089943644027
CHL,-1.3924104754483702,1.368898035376535,2.5200543189183606
CHN,-117.42519287682296,91.1628264160065,173.84621653032406
CIV,-9.710578103664853,1.6481786946738834,2.395241084990329
CMR,-6.343499206468139,1.426040596299767,2.0298843564602214
COD,0.0074902722911169,5.207366179756657,7.880892352766277
COG,-2.391019224113238,0.4767580621650379,0.6838182775078209
COL,-10.01222531146844,3.927248471568599,6.1120332094079375
COM,-0.0324082896356865,0.0335980359128385,0.0490895860567196
CPV,-0.037926524321583,0.0169658216388695,0.0291520701277909
CRI,-1.0786939416712824,0.3961175229325616,0.6598412396720436
CUB,-1.1238279742889872,0.292534967274277,0.5746429255241096
CYP,-0.164255678090045,0.0923789046856114,0.1720508588199282
CZE,-2.33793179653766,1.4329750620188328,2.6861358280896988
DEU,-10.416324345103844,8.419427796103873,15.805545512848306
DJI,-0.4496268366027026,0.0545657294494238,0.0759690327712582
DNK,-1.0662305254572366,0.6724584156344794,1.2538076281665635
DOM,-2.7040268036447865,0.64522190255166,1.1136756454135104
DZA,-4.406634404460499,2.3116657148437216,3.619063683369396
ECU,-2.181991227717775,1.0726757835613288,1.6688289434275607
EGY,-27.00875134502964,7.405728192598361,11.746843758713956
ERI,0.0239197267665154,0.1548814190213411,0.2153100909774975
ESP,-5.782861294049092,4.380222040606821,8.248359778329835
EST,-0.3690749867270578,0.1407026915748751,0.2560847962603595
ETH,-1.839809326837228,6.602982237593509,9.603243697335191
FIN,-3.2170929490292437,0.8019113334325899,1.555546688361969
FJI,-0.0813345553265725,0.0295387088678114,0.0490260330223637
FRA,-9.505242109611451,7.986437057871568,14.604451504569226
GAB,-0.736408229112009,0.182754554026015,0.2934919668118603
GBR,-8.531058492386986,7.550340605781796,14.579938915863876
GEO,-0.2105446308454907,0.1662914263288868,0.2791775169769453
GHA,-10.675013161510782,1.8493652413909567,2.64109953862683
GIN,-4.655885830931439,0.948225123800869,1.3443940020120433
GMB,-0.5529255243084894,0.1113507787758913,0.1631760595622136
GNB,-0.2474632232006965,0.0928420937168141,0.1474576878065034
GNQ,-0.6144695741031063,0.1742719757528235,0.3274876786346687
GRC,-1.4531183343117395,1.056894329018982,1.906564797152701
GTM,-4.481534284845863,1.1794677427702516,1.6750313673658022
GUY,-0.1410651222073542,0.0262997320921141,0.041165093746241
HND,-2.429495956123351,0.5217375417808648,0.7395888031676853
HRV,-0.2761392771302663,0.2378588122278967,0.4345518583627261
HTI,-0.8228731570526971,0.4458211395374689,0.6337408458891084
HUN,-0.8992515385135882,0.6868829559282912,1.2501759847654463
IDN,-57.96048639627575,15.18605038600568,28.69250428601602
IND,-452.4041275113525,92.186342031938,130.3665793127139
IRL,-0.6321599141441981,0.5430196941132589,1.1210025632132394
IRN,-8.909053283136016,5.162904304960357,9.046083556032947
IRQ,-21.933795534942828,3.3111328818501864,4.696948490889657
ISL,-0.255837934421301,0.0573958837086325,0.1159637281802829
ISR,-5.083286998919913,2.0271677653114955,3.583824598073283
ITA,-6.919523354375313,5.466467888848152,9.993053023858725
JAM,-0.2013605219443902,0.0890370029443661,0.1686814101409306
JOR,-2.2868633964637306,0.9570747803362094,1.5752943415649947
JPN,-12.289665584509,10.499099608239142,19.24906587360133
KAZ,-3.153545713141332,1.5333612205194147,2.709491234758309
KEN,-4.018719620901676,2.944611448760144,4.217857305441362
KGZ,-0.4409232015756218,0.1958172887434383,0.3150261260090332
KHM,-3.99356147722029,0.6924370557940164,1.0979046113968427
KOR,-6.696278761329333,6.222970230117804,11.77484134541479
KWT,-7.766836788699355,1.269443352690962,2.228447865642196
LAO,-1.4860704244351053,0.3770851674603236,0.5918284432602275
LBN,-0.4099878781255001,0.3241421178287092,0.5669169256244683
LBR,-0.3049264487727601,0.384985200018887,0.6133699238369652
LBY,-2.328230830818395,0.8257520204559309,1.3648592321899624
